!MOLECULE
o-NH3
!MOLECULAR WEIGHT
17.
!NUMBER OF ENERGY LEVELS
172
! LEVEL + ENERGY(CM-1) + WEIGHT + QUANTUM NOS.  J,K,inv-sym,v1,v2,v3,v4
2932 78 6 5.4E-23 7.5E-23 2.0E-22 5.5E-22 1.5E-21 8.0E-21 3.1E-20 2.5E-19
2933 78 7 1.1E-21 1.1E-21 1.1E-21 1.5E-21 2.1E-21 4.9E-21 1.1E-20 4.1E-20
2934 78 8 1.5E-17 1.6E-17 2.5E-17 3.7E-17 5.5E-17 8.5E-17 1.2E-16 1.9E-16
2935 78 9 3.2E-22 3.9E-22 6.8E-22 1.2E-21 2.3E-21 6.9E-21 1.7E-20 7.7E-20
2936 78 10 4.7E-21 4.8E-21 5.1E-21 6.4E-21 9.0E-21 2.0E-20 4.1E-20 1.4E-19
2937 78 11 2.8E-17 3.1E-17 4.5E-17 6.6E-17 9.4E-17 1.4E-16 2.0E-16 3.1E-16
2938 78 12 7.3E-09 6.6E-09 4.0E-09 2.8E-09 2.2E-09 1.4E-09 1.0E-09 6.4E-10
2939 78 13 5.7E-15 1.6E-15 1.9E-16 4.5E-17 1.8E-17 5.6E-18 2.7E-18 1.5E-18
2940 78 14 1.1E-21 1.4E-21 3.3E-21 7.9E-21 1.9E-20 8.0E-20 2.6E-19 1.6E-18
2941 78 15 2.6E-20 2.6E-20 2.8E-20 3.5E-20 4.7E-20 9.5E-20 1.9E-19 5.7E-19
2942 78 16 5.5E-17 6.1E-17 8.5E-17 1.2E-16 1.7E-16 2.5E-16 3.5E-16 5.3E-16
2943 78 17 1.2E-20 1.4E-20 2.2E-20 3.7E-20 6.1E-20 1.6E-19 3.3E-19 1.2E-18
2944 78 18 1.1E-09 9.9E-10 6.4E-10 4.8E-10 4.0E-10 2.9E-10 2.2E-10 1.6E-10
2945 78 19 4.7E-15 1.5E-15 2.4E-16 7.2E-17 3.2E-17 1.2E-17 6.9E-18 4.4E-18
2946 78 20 1.8E-19 1.8E-19 1.9E-19 2.3E-19 3.1E-19 5.7E-19 1.0E-18 2.8E-18
2947 78 21 1.2E-16 1.3E-16 1.7E-16 2.3E-16 3.1E-16 4.4E-16 6.1E-16 9.1E-16
2948 78 22 5.7E-20 7.1E-20 1.3E-19 2.6E-19 5.1E-19 1.6E-18 4.0E-18 1.7E-17
2949 78 23 1.2E-10 1.1E-10 7.8E-11 6.3E-11 5.6E-11 4.5E-11 3.7E-11 3.0E-11
2950 78 24 3.6E-15 1.4E-15 3.1E-16 1.2E-16 6.2E-17 3.0E-17 1.9E-17 1.5E-17
2951 78 25 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
2952 78 26 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
2953 78 27 1.6E-18 1.6E-18 1.7E-18 2.0E-18 2.5E-18 4.2E-18 7.0E-18 1.6E-17
2954 78 28 2.7E-16 2.9E-16 3.6E-16 4.7E-16 6.0E-16 8.3E-16 1.1E-15 1.6E-15
2955 78 29 1.3E-18 1.5E-18 2.0E-18 2.9E-18 4.2E-18 8.4E-18 1.5E-17 3.7E-17
2956 78 30 9.5E-12 9.0E-12 7.1E-12 6.2E-12 5.9E-12 5.3E-12 4.9E-12 4.5E-12
2957 78 31 2.6E-15 1.2E-15 4.0E-16 1.9E-16 1.2E-16 7.7E-17 6.0E-17 5.5E-17
2958 78 32 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
2959 78 33 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
2960 78 34 1.8E-17 1.8E-17 1.8E-17 2.1E-17 2.5E-17 3.9E-17 5.8E-17 1.1E-16
2961 78 35 6.6E-16 6.9E-16 8.1E-16 1.0E-15 1.2E-15 1.6E-15 2.1E-15 3.0E-15
2962 78 36 8.5E-18 9.5E-18 1.4E-17 2.1E-17 3.2E-17 6.4E-17 1.2E-16 3.0E-16
2963 78 37 3.4E-15 3.7E-15 5.2E-15 7.3E-15 1.1E-14 2.0E-14 3.4E-14 7.8E-14
2964 78 38 5.7E-13 5.5E-13 4.9E-13 4.7E-13 4.7E-13 4.9E-13 5.0E-13 5.5E-13
2965 78 39 1.8E-15 1.1E-15 5.1E-16 3.3E-16 2.6E-16 2.2E-16 2.0E-16 2.3E-16
2966 78 40 3.6E-15 3.9E-15 4.8E-15 6.1E-15 7.9E-15 1.3E-14 1.8E-14 3.5E-14
2967 78 41 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
2968 78 42 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
2969 78 43 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
2970 78 44 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
2971 78 45 5.3E-14 5.3E-14 5.5E-14 6.1E-14 7.0E-14 9.8E-14 1.3E-13 2.2E-13
2972 78 46 4.3E-14 4.6E-14 5.6E-14 7.0E-14 8.7E-14 1.3E-13 1.9E-13 3.3E-13
2973 78 47 2.5E-16 2.5E-16 2.5E-16 2.8E-16 3.2E-16 4.4E-16 5.9E-16 9.5E-16
2974 78 48 1.7E-15 1.8E-15 2.0E-15 2.3E-15 2.7E-15 3.4E-15 4.3E-15 5.9E-15
2975 78 49 3.3E-14 3.5E-14 4.5E-14 5.9E-14 8.0E-14 1.3E-13 2.0E-13 4.0E-13
2976 78 50 5.8E-13 5.9E-13 6.6E-13 7.6E-13 8.9E-13 1.1E-12 1.4E-12 2.0E-12
2977 78 51 4.2E-16 4.5E-16 5.3E-16 6.4E-16 7.8E-16 1.1E-15 1.5E-15 2.6E-15
2978 78 52 1.9E-13 1.9E-13 2.0E-13 2.2E-13 2.5E-13 3.3E-13 4.3E-13 6.6E-13
2979 78 53 1.1E-12 1.1E-12 1.2E-12 1.3E-12 1.5E-12 1.9E-12 2.3E-12 3.2E-12
2980 78 54 6.2E-13 6.5E-13 7.4E-13 8.6E-13 1.0E-12 1.4E-12 1.8E-12 2.7E-12
2981 78 55 2.6E-14 2.5E-14 2.5E-14 2.7E-14 2.9E-14 3.5E-14 4.1E-14 5.3E-14
2982 78 56 1.1E-15 8.7E-16 6.5E-16 5.8E-16 5.8E-16 6.6E-16 7.7E-16 1.1E-15
2983 78 57 8.8E-13 8.7E-13 8.9E-13 9.6E-13 1.1E-12 1.3E-12 1.6E-12 2.3E-12
2984 78 58 7.8E-12 7.7E-12 8.0E-12 8.7E-12 9.5E-12 1.2E-11 1.4E-11 1.9E-11
2985 78 59 2.0E-12 2.0E-12 2.1E-12 2.3E-12 2.6E-12 3.1E-12 3.9E-12 5.2E-12
2986 78 60 6.8E-13 6.9E-13 7.7E-13 8.7E-13 1.0E-12 1.4E-12 1.8E-12 2.6E-12
2987 78 61 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
2988 78 62 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
2989 78 63 5.2E-13 4.5E-13 3.9E-13 3.9E-13 4.3E-13 5.4E-13 6.8E-13 1.1E-12
2990 78 64 4.4E-15 4.4E-15 4.5E-15 4.8E-15 5.2E-15 6.2E-15 7.3E-15 9.6E-15
2991 78 65 4.9E-15 4.9E-15 5.0E-15 5.5E-15 6.1E-15 7.4E-15 9.0E-15 1.2E-14
2992 78 66 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
2993 78 67 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
2994 78 68 3.6E-15 3.6E-15 3.8E-15 4.1E-15 4.5E-15 5.5E-15 6.7E-15 9.1E-15
2995 78 69 4.9E-12 4.9E-12 5.0E-12 5.2E-12 5.6E-12 6.5E-12 7.5E-12 9.3E-12
2996 78 70 4.0E-12 3.9E-12 4.0E-12 4.2E-12 4.6E-12 5.4E-12 6.5E-12 8.7E-12
2997 78 71 1.1E-12 1.1E-12 1.3E-12 1.5E-12 1.7E-12 2.3E-12 3.0E-12 4.5E-12
2998 78 72 2.3E-11 2.3E-11 2.4E-11 2.5E-11 2.7E-11 3.0E-11 3.4E-11 4.0E-11
2999 78 73 4.3E-13 4.3E-13 5.0E-13 6.2E-13 7.8E-13 1.2E-12 1.7E-12 3.1E-12
3000 78 74 8.6E-16 8.7E-16 1.0E-15 1.2E-15 1.4E-15 2.0E-15 2.7E-15 4.2E-15
3001 78 75 6.8E-16 7.0E-16 8.4E-16 1.1E-15 1.4E-15 2.2E-15 3.2E-15 5.9E-15
3002 78 76 3.5E-11 3.4E-11 3.5E-11 3.6E-11 3.7E-11 4.0E-11 4.2E-11 4.6E-11
3003 78 77 8.6E-12 8.3E-12 7.9E-12 8.0E-12 8.4E-12 9.7E-12 1.1E-11 1.5E-11
3004 79 1 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3005 79 2 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3006 79 3 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3007 79 4 4.4E-05 3.9E-05 2.1E-05 1.3E-05 9.8E-06 5.6E-06 3.5E-06 1.9E-06
3008 79 5 2.8E-12 6.2E-13 4.9E-14 8.7E-15 2.7E-15 6.5E-16 2.5E-16 1.1E-16
3009 79 6 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3010 79 7 1.7E-05 1.6E-05 8.6E-06 5.7E-06 4.4E-06 2.6E-06 1.7E-06 9.9E-07
3011 79 8 3.0E-12 7.2E-13 6.6E-14 1.3E-14 4.6E-15 1.2E-15 5.1E-16 2.5E-16
3012 79 9 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3013 79 10 4.9E-06 4.4E-06 2.6E-06 1.8E-06 1.4E-06 9.2E-07 6.3E-07 4.0E-07
3014 79 11 2.9E-12 7.7E-13 8.7E-14 2.0E-14 7.7E-15 2.4E-15 1.1E-15 5.9E-16
3015 79 12 3.7E-18 3.8E-18 4.0E-18 5.1E-18 7.1E-18 1.5E-17 3.2E-17 1.1E-16
3016 79 13 1.9E-14 2.2E-14 3.1E-14 4.6E-14 6.5E-14 9.8E-14 1.4E-13 2.2E-13
3017 79 14 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3018 79 15 1.0E-06 9.1E-07 5.7E-07 4.2E-07 3.5E-07 2.4E-07 1.8E-07 1.2E-07
3019 79 16 2.5E-12 7.8E-13 1.1E-13 3.1E-14 1.3E-14 4.9E-15 2.6E-15 1.6E-15
3020 79 17 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3021 79 18 2.6E-17 2.6E-17 2.8E-17 3.4E-17 4.6E-17 9.2E-17 1.8E-16 5.2E-16
3022 79 19 4.1E-14 4.5E-14 6.3E-14 8.8E-14 1.2E-13 1.8E-13 2.5E-13 3.7E-13
3023 79 20 1.5E-07 1.4E-07 9.4E-08 7.4E-08 6.4E-08 4.9E-08 3.9E-08 3.0E-08
3024 79 21 2.1E-12 7.5E-13 1.4E-13 4.9E-14 2.5E-14 1.1E-14 6.6E-15 4.6E-15
3025 79 22 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3026 79 23 2.3E-16 2.3E-16 2.4E-16 2.9E-16 3.8E-16 6.9E-16 1.2E-15 3.1E-15
3027 79 24 9.5E-14 1.0E-13 1.3E-13 1.8E-13 2.3E-13 3.3E-13 4.5E-13 6.7E-13
3028 79 25 6.5E-17 7.9E-17 1.5E-16 2.8E-16 5.3E-16 1.6E-15 3.9E-15 1.5E-14
3029 79 26 1.3E-16 1.5E-16 2.2E-16 3.2E-16 5.0E-16 1.1E-15 2.1E-15 6.1E-15
3030 79 27 1.6E-08 1.5E-08 1.1E-08 9.7E-09 8.9E-09 7.6E-09 6.6E-09 5.8E-09
3031 79 28 1.6E-12 6.9E-13 1.8E-13 7.9E-14 4.7E-14 2.6E-14 1.8E-14 1.5E-14
3032 79 29 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3033 79 30 2.6E-15 2.6E-15 2.7E-15 3.2E-15 3.9E-15 6.3E-15 1.0E-14 2.2E-14
3034 79 31 2.3E-13 2.4E-13 3.0E-13 3.8E-13 4.8E-13 6.6E-13 8.7E-13 1.3E-12
3035 79 32 1.2E-15 1.4E-15 2.2E-15 3.6E-15 5.9E-15 1.4E-14 2.8E-14 8.1E-14
3036 79 33 2.7E-15 3.0E-15 4.1E-15 5.6E-15 7.9E-15 1.5E-14 2.4E-14 5.7E-14
3037 79 34 1.3E-09 1.3E-09 1.1E-09 9.7E-10 9.4E-10 9.1E-10 8.8E-10 8.8E-10
3038 79 35 1.1E-12 6.1E-13 2.4E-13 1.3E-13 9.3E-14 6.7E-14 5.7E-14 5.7E-14
3039 79 36 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3040 79 37 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3041 79 38 3.7E-14 3.7E-14 3.8E-14 4.3E-14 5.0E-14 7.3E-14 1.0E-13 1.8E-13
3042 79 39 6.2E-13 6.3E-13 7.3E-13 8.7E-13 1.0E-12 1.4E-12 1.7E-12 2.5E-12
3043 79 40 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3044 79 41 2.9E-14 3.2E-14 4.2E-14 5.8E-14 8.1E-14 1.4E-13 2.3E-13 4.9E-13
3045 79 42 7.7E-14 8.3E-14 1.0E-13 1.3E-13 1.6E-13 2.5E-13 3.6E-13 6.6E-13
3046 79 43 9.2E-14 9.2E-14 9.4E-14 1.1E-13 1.2E-13 1.7E-13 2.3E-13 3.9E-13
3047 79 44 9.5E-13 9.7E-13 1.1E-12 1.3E-12 1.5E-12 1.9E-12 2.5E-12 3.5E-12
3048 79 45 4.4E-14 4.3E-14 4.0E-14 3.9E-14 4.0E-14 4.3E-14 4.6E-14 5.3E-14
3049 79 46 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3050 79 47 8.0E-11 7.9E-11 7.3E-11 7.4E-11 7.7E-11 8.5E-11 9.2E-11 1.1E-10
3051 79 48 7.8E-13 5.2E-13 3.0E-13 2.2E-13 2.0E-13 1.9E-13 1.9E-13 2.4E-13
3052 79 49 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3053 79 50 2.6E-16 1.7E-16 1.0E-16 7.5E-17 6.6E-17 6.2E-17 6.5E-17 8.1E-17
3054 79 51 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3055 79 52 1.7E-14 1.7E-14 1.6E-14 1.7E-14 1.8E-14 2.0E-14 2.2E-14 2.7E-14
3056 79 53 2.7E-16 2.0E-16 1.4E-16 1.2E-16 1.1E-16 1.2E-16 1.3E-16 1.8E-16
3057 79 54 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3058 79 55 6.6E-13 6.6E-13 6.7E-13 7.3E-13 8.1E-13 1.0E-12 1.3E-12 1.9E-12
3059 79 56 1.8E-12 1.8E-12 1.9E-12 2.1E-12 2.4E-12 3.0E-12 3.7E-12 5.0E-12
3060 79 57 4.8E-15 4.7E-15 4.8E-15 5.2E-15 5.7E-15 6.9E-15 8.2E-15 1.1E-14
3061 79 58 6.5E-16 6.4E-16 6.5E-16 7.0E-16 7.8E-16 9.6E-16 1.2E-15 1.6E-15
3062 79 59 2.6E-16 2.2E-16 1.8E-16 1.8E-16 1.9E-16 2.3E-16 2.8E-16 4.3E-16
3063 79 60 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3064 79 61 9.2E-13 9.4E-13 1.0E-12 1.2E-12 1.4E-12 1.8E-12 2.3E-12 3.4E-12
3065 79 62 2.9E-12 3.0E-12 3.3E-12 3.7E-12 4.2E-12 5.3E-12 6.5E-12 9.1E-12
3066 79 63 1.4E-15 1.4E-15 1.4E-15 1.6E-15 1.8E-15 2.2E-15 2.6E-15 3.6E-15
3067 79 64 3.7E-12 3.7E-12 3.9E-12 4.3E-12 4.8E-12 6.2E-12 7.6E-12 1.1E-11
3068 79 65 5.0E-13 4.3E-13 3.9E-13 4.0E-13 4.4E-13 5.6E-13 7.3E-13 1.1E-12
3069 79 66 2.8E-12 2.8E-12 2.8E-12 3.0E-12 3.3E-12 3.9E-12 4.6E-12 6.1E-12
3070 79 67 3.2E-12 3.2E-12 3.3E-12 3.5E-12 3.9E-12 4.8E-12 5.8E-12 7.9E-12
3071 79 68 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3072 79 69 9.6E-16 9.6E-16 1.0E-15 1.2E-15 1.4E-15 1.8E-15 2.3E-15 3.3E-15
3073 79 70 2.3E-16 2.2E-16 2.3E-16 2.7E-16 3.2E-16 4.7E-16 6.6E-16 1.1E-15
3074 79 71 4.6E-15 4.6E-15 4.6E-15 4.9E-15 5.2E-15 5.9E-15 6.7E-15 8.1E-15
3075 79 72 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3076 79 73 3.0E-15 2.9E-15 2.9E-15 3.0E-15 3.3E-15 3.9E-15 4.6E-15 6.2E-15
3077 79 74 1.5E-11 1.5E-11 1.5E-11 1.6E-11 1.7E-11 1.8E-11 2.0E-11 2.3E-11
3078 79 75 5.4E-12 5.3E-12 5.2E-12 5.4E-12 5.8E-12 6.8E-12 8.2E-12 1.1E-11
3079 79 76 1.4E-16 1.4E-16 1.7E-16 2.1E-16 2.5E-16 3.6E-16 4.9E-16 8.0E-16
3080 79 77 1.9E-16 2.1E-16 3.0E-16 4.2E-16 5.9E-16 1.0E-15 1.7E-15 3.3E-15
3081 79 78 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3082 80 1 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3083 80 2 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3084 80 3 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3085 80 4 2.8E-12 6.2E-13 4.9E-14 8.6E-15 2.7E-15 6.4E-16 2.5E-16 1.1E-16
3086 80 5 4.4E-05 3.9E-05 2.0E-05 1.3E-05 9.8E-06 5.5E-06 3.5E-06 1.9E-06
3087 80 6 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3088 80 7 3.0E-12 7.2E-13 6.6E-14 1.3E-14 4.5E-15 1.2E-15 5.1E-16 2.4E-16
3089 80 8 1.7E-05 1.6E-05 8.6E-06 5.7E-06 4.4E-06 2.6E-06 1.7E-06 9.8E-07
3090 80 9 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3091 80 10 2.9E-12 7.7E-13 8.7E-14 2.0E-14 7.7E-15 2.3E-15 1.1E-15 5.9E-16
3092 80 11 4.9E-06 4.4E-06 2.6E-06 1.8E-06 1.4E-06 9.2E-07 6.3E-07 3.9E-07
3093 80 12 1.9E-14 2.1E-14 3.1E-14 4.5E-14 6.4E-14 9.8E-14 1.4E-13 2.1E-13
3094 80 13 3.7E-18 3.8E-18 4.0E-18 5.1E-18 7.1E-18 1.5E-17 3.2E-17 1.1E-16
3095 80 14 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3096 80 15 2.5E-12 7.8E-13 1.1E-13 3.1E-14 1.3E-14 4.9E-15 2.6E-15 1.6E-15
3097 80 16 9.9E-07 9.1E-07 5.7E-07 4.2E-07 3.5E-07 2.4E-07 1.8E-07 1.2E-07
3098 80 17 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3099 80 18 4.1E-14 4.5E-14 6.2E-14 8.7E-14 1.2E-13 1.8E-13 2.5E-13 3.7E-13
3100 80 19 2.6E-17 2.6E-17 2.8E-17 3.4E-17 4.7E-17 9.2E-17 1.8E-16 5.3E-16
3101 80 20 2.1E-12 7.5E-13 1.4E-13 4.9E-14 2.4E-14 1.1E-14 6.5E-15 4.6E-15
3102 80 21 1.5E-07 1.4E-07 9.4E-08 7.4E-08 6.4E-08 4.9E-08 3.9E-08 3.0E-08
3103 80 22 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3104 80 23 9.4E-14 1.0E-13 1.3E-13 1.8E-13 2.3E-13 3.3E-13 4.5E-13 6.7E-13
3105 80 24 2.3E-16 2.3E-16 2.4E-16 2.9E-16 3.8E-16 6.9E-16 1.2E-15 3.1E-15
3106 80 25 1.2E-16 1.4E-16 2.1E-16 3.2E-16 4.9E-16 1.1E-15 2.0E-15 6.0E-15
3107 80 26 6.6E-17 8.0E-17 1.5E-16 2.8E-16 5.3E-16 1.6E-15 3.9E-15 1.5E-14
3108 80 27 1.6E-12 6.9E-13 1.8E-13 7.9E-14 4.7E-14 2.6E-14 1.8E-14 1.5E-14
3109 80 28 1.6E-08 1.5E-08 1.1E-08 9.7E-09 8.9E-09 7.6E-09 6.6E-09 5.8E-09
3110 80 29 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3111 80 30 2.3E-13 2.4E-13 3.0E-13 3.8E-13 4.8E-13 6.5E-13 8.6E-13 1.2E-12
3112 80 31 2.6E-15 2.6E-15 2.7E-15 3.2E-15 3.9E-15 6.3E-15 1.0E-14 2.2E-14
3113 80 32 2.7E-15 3.0E-15 4.0E-15 5.5E-15 7.8E-15 1.5E-14 2.4E-14 5.7E-14
3114 80 33 1.2E-15 1.4E-15 2.2E-15 3.6E-15 5.9E-15 1.4E-14 2.8E-14 8.1E-14
3115 80 34 1.1E-12 6.1E-13 2.4E-13 1.3E-13 9.3E-14 6.6E-14 5.6E-14 5.7E-14
3116 80 35 1.3E-09 1.3E-09 1.1E-09 9.7E-10 9.4E-10 9.1E-10 8.8E-10 8.8E-10
3117 80 36 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3118 80 37 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3119 80 38 6.1E-13 6.3E-13 7.2E-13 8.6E-13 1.0E-12 1.4E-12 1.7E-12 2.4E-12
3120 80 39 3.7E-14 3.7E-14 3.8E-14 4.3E-14 5.0E-14 7.3E-14 1.0E-13 1.8E-13
3121 80 40 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3122 80 41 7.5E-14 8.1E-14 1.0E-13 1.2E-13 1.6E-13 2.5E-13 3.5E-13 6.5E-13
3123 80 42 2.9E-14 3.2E-14 4.2E-14 5.8E-14 8.1E-14 1.4E-13 2.3E-13 4.9E-13
3124 80 43 9.4E-13 9.6E-13 1.1E-12 1.3E-12 1.5E-12 1.9E-12 2.5E-12 3.4E-12
3125 80 44 9.3E-14 9.2E-14 9.5E-14 1.1E-13 1.2E-13 1.7E-13 2.4E-13 4.0E-13
3126 80 45 2.8E-16 1.8E-16 9.8E-17 6.9E-17 5.9E-17 5.3E-17 5.3E-17 6.3E-17
3127 80 46 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3128 80 47 7.8E-13 5.2E-13 3.0E-13 2.2E-13 2.0E-13 1.9E-13 1.9E-13 2.4E-13
3129 80 48 8.1E-11 7.9E-11 7.4E-11 7.4E-11 7.7E-11 8.5E-11 9.2E-11 1.1E-10
3130 80 49 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3131 80 50 2.6E-14 2.6E-14 2.4E-14 2.4E-14 2.5E-14 2.8E-14 3.0E-14 3.5E-14
3132 80 51 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3133 80 52 3.0E-16 2.1E-16 1.3E-16 1.1E-16 9.8E-17 9.9E-17 1.1E-16 1.4E-16
3134 80 53 1.0E-14 1.0E-14 1.0E-14 1.1E-14 1.1E-14 1.3E-14 1.5E-14 1.9E-14
3135 80 54 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3136 80 55 1.7E-12 1.8E-12 1.9E-12 2.1E-12 2.4E-12 3.0E-12 3.7E-12 5.0E-12
3137 80 56 6.6E-13 6.6E-13 6.7E-13 7.3E-13 8.1E-13 1.0E-12 1.3E-12 1.9E-12
3138 80 57 2.8E-16 2.3E-16 1.8E-16 1.6E-16 1.7E-16 1.9E-16 2.3E-16 3.4E-16
3139 80 58 1.2E-15 1.2E-15 1.2E-15 1.4E-15 1.6E-15 1.9E-15 2.4E-15 3.2E-15
3140 80 59 3.0E-15 3.0E-15 3.1E-15 3.4E-15 3.7E-15 4.6E-15 5.6E-15 7.6E-15
3141 80 60 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3142 80 61 2.8E-12 2.9E-12 3.2E-12 3.6E-12 4.1E-12 5.2E-12 6.4E-12 9.0E-12
3143 80 62 9.2E-13 9.4E-13 1.0E-12 1.2E-12 1.4E-12 1.8E-12 2.3E-12 3.5E-12
3144 80 63 1.0E-15 1.0E-15 1.1E-15 1.1E-15 1.2E-15 1.5E-15 1.8E-15 2.4E-15
3145 80 64 5.0E-13 4.3E-13 3.9E-13 4.0E-13 4.4E-13 5.6E-13 7.2E-13 1.1E-12
3146 80 65 3.7E-12 3.7E-12 3.9E-12 4.3E-12 4.8E-12 6.2E-12 7.6E-12 1.1E-11
3147 80 66 3.2E-12 3.1E-12 3.2E-12 3.5E-12 3.9E-12 4.8E-12 5.8E-12 7.8E-12
3148 80 67 2.8E-12 2.8E-12 2.8E-12 3.0E-12 3.3E-12 3.9E-12 4.7E-12 6.1E-12
3149 80 68 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00 0.0E+00
3150 80 69 2.5E-16 2.3E-16 2.3E-16 2.5E-16 2.9E-16 4.0E-16 5.5E-16 9.1E-16
3151 80 70 6.1E-16 6.1E-16 6.8E-16 7.9E-16 9.1E-16 1.2E-15 1.6E-15 2.4E-15
